symbol,beta_pos,beta_neg,beta_diff,correlation,r_squared
JCI,0.9516574828233337,0.894529509089604,0.05712797373372969,0.5674100477884988,0.3219541623313463
JKHY,0.7953098195734571,0.8533837244181719,-0.05807390484471475,0.6595346902843321,0.43498600768844997
JNJ,0.7923614244687831,0.7351010480722926,0.05726037639649051,0.5827496936643107,0.3395972054658484
JNPR,1.012025239696662,0.9727324654093907,0.03929277428727129,0.46197262760637176,0.21341870865753565
JPM,1.1987838537501403,1.181781684041264,0.017002169708876247,0.7418478113210166,0.5503381751617828
K,0.5737814888219764,0.5272988544500788,0.04648263437189759,0.37069960849506084,0.13741819973839142
KDP,0.6469745097271219,0.4279537981635776,0.2190207115635443,0.17344753964195284,0.03008404900784678
KEY,1.214578801258766,1.3487191190697274,-0.13414031781096147,0.6434052665098101,0.4139703369725597
KIM,0.7367862318446838,0.6926633901145722,0.044122841730111606,0.44099715288177943,0.19447848884983543
KKR,1.166949107354853,1.3450269706388516,-0.17807786328399855,0.5958776518267974,0.35507017594661816
KLAC,1.2285216020099867,1.1616161726008827,0.06690542940910404,0.5614886587376279,0.31526951389098046
KMB,0.6406184600656774,0.58254922612019,0.05806923394548735,0.4291533608558228,0.18417260713384798
KMI,1.117066515104486,0.9757752596878001,0.14129125541668597,0.4840128884739084,0.23426847620885627
KMX,0.977995175221196,1.0788740053355694,-0.10087883011437349,0.5077988561966668,0.2578596783546432
KO,0.5676740572230156,0.5486627967332097,0.019011260489805837,0.4726989501965445,0.2234442975169152
KR,0.7134478334576212,0.6728945424969867,0.040553290960634536,0.3361241811411515,0.11297946514780954
L,0.9217721442853656,0.9002807834933965,0.021491360791969116,0.7204032896311381,0.5189808997113651
LDOS,0.8124843013077342,1.0820225789915772,-0.269538277683843,0.4540977673794867,0.2062047823390344
LEN,1.0010995425608564,1.0725200971566604,-0.07142055459580399,0.492762996323942,0.2428153705461492
LH,0.7578455118666072,0.8009498211703989,-0.04310430930379172,0.5087988858564665,0.25887630624878166
LHX,0.6835178888369731,0.9073110262824949,-0.22379313744552187,0.5035522441763225,0.2535648626150109
LII,0.8669119650925421,0.9881962261168015,-0.12128426102425938,0.5702567970551863,0.32519281458764004
LIN,0.8416785561403225,0.8100765836450889,0.031601972495233555,0.6353375912850657,0.40365385489990946
LKQ,0.9698020733320895,0.9866892887263116,-0.01688721539422211,0.5072592071050006,0.2573119031927936
LLY,0.9254360952477041,0.8496492719561688,0.0757868232915353,0.48108037404368154,0.2314383262900085
LMT,0.7071986591561358,0.7867053289932651,-0.07950666983712928,0.5545785664683562,0.3075573863860972
LNT,0.4584668025752128,0.3443852027966803,0.1140815997785325,0.3342033596347283,0.11169188559113974
LOW,1.0124566695464756,1.0620901182204243,-0.0496334486739487,0.566736653747442,0.32119043470084796
LRCX,1.2961152956124633,1.4007166250193996,-0.10460132940693634,0.6080510554977607,0.3697260860919408
LULU,0.8413229089516154,0.9109114941584935,-0.06958858520687805,0.34311182788651384,0.11772572643562462
LUV,0.8820917060982524,1.1219011527931348,-0.23980944669488247,0.4986122451773224,0.24861417104077044
LVS,1.347547325102319,1.206928281570758,0.14061904353156085,0.555907462715992,0.309033107103332
LYB,1.2653919962370295,1.1799253371777074,0.08546665905932205,0.5843728985936092,0.341491684610697
LYV,1.0692493576313438,1.115354548324283,-0.04610519069293928,0.5069718141059062,0.25702042029783334
MA,1.2623668898524938,1.18903230608073,0.07333458377176383,0.7412656035566444,0.5494746950161962
MAA,0.5480662447869128,0.5921052503962116,-0.044039005609298854,0.37945541189572546,0.14398640961695464
MAR,1.0258978407185273,1.199216648088183,-0.17331880736965566,0.6546754627901938,0.4285999615795544
MAS,1.1298193800590746,1.2468937223984304,-0.11707434233935587,0.5859537370297161,0.3433417819390897
MCD,0.643731458979531,0.6197717779794344,0.0239596810000966,0.47232485199950613,0.22309076581635512
MCHP,1.3003694624199198,1.186804492577044,0.11356496984287578,0.6287455253400269,0.3953209356351066
MCK,0.7947370566303874,0.7516086744079142,0.04312838222247317,0.43565940564599176,0.18979911772781866
MCO,1.1456417933302916,1.3077806605730884,-0.1621388672427968,0.692382933900382,0.47939412715650087
MDLZ,0.836692208102551,0.8274041721649468,0.009288035937604189,0.5461561267120484,0.2982865147451069
MDT,0.8272092796672165,0.8143647147570982,0.012844564910118317,0.5982694772506397,0.3579263674097537
MET,1.2577194306143773,1.2586477280003414,-0.0009282973859641164,0.6821192641855682,0.46528669057306093
META,1.076719028096723,1.2454005657414362,-0.16868153764471328,0.47763994134113863,0.22813991356436647
MGM,1.3620053635539184,1.4974690973825826,-0.13546373382866417,0.5913536808746046,0.3496991758839437
MHK,1.0328190584129917,1.1928174478147384,-0.1599983894017467,0.5344586427446091,0.2856460408044096
MKC,0.627363654479533,0.5712236348883546,0.056140019591178425,0.4356579857567241,0.18979788055360614
MKTX,0.7504211970561185,0.49838690881881303,0.2520342882373055,0.37440597233543416,0.14017983212044194
MLM,1.0431084355683105,0.8861274889831723,0.15698094658513817,0.4962128270399033,0.24622716971893321
MMC,0.8806655256629063,0.8990862255926987,-0.01842069992979234,0.722865187029361,0.5225340786189927
MMM,0.9874944607208068,1.015238496202308,-0.027744035481501172,0.6840819659135708,0.467968136088176
MNST,0.8124783735535824,1.0907978786662393,-0.2783195051126569,0.3627194111464004,0.13156537122239176
MO,0.607657963425394,0.6099171699894684,-0.002259206564074412,0.41089619367952535,0.16883568198032184
MOH,0.8322923597373105,0.8554370373483214,-0.02314467761101091,0.373628522030172,0.13959827247445067
MOS,1.082050686494674,1.168262412482149,-0.08621172598747506,0.45660102818350595,0.20848449893823495
MPC,1.4607547757423849,1.2858260734345572,0.17492870230782764,0.5308419220701432,0.28179314622712415
MPWR,1.3368990943381835,1.4137486285382526,-0.07684953420006901,0.6144184213306663,0.3775099964704681
MRK,0.8901661847770431,0.77475553229334,0.11541065248370308,0.5232665142954627,0.27380784498292365
MS,1.427115379922238,1.4617172596374226,-0.03460187971518458,0.7290722287628905,0.5315463147532884
MSCI,0.9811544921704176,1.115104933894183,-0.13395044172376536,0.6581025701794321,0.4330989928767742
MSFT,1.363161218368834,1.1782220513565862,0.18493916701224777,0.6821701679604288,0.4653561380551593
MSI,0.9286769993847765,0.8223757286417955,0.10630127074298101,0.5180663851499824,0.2683927794223696
MTB,0.9948596115431155,1.0789568756485415,-0.08409726410542595,0.6278664765383193,0.3942163123606436
MTCH,0.8681604666037805,1.2923522029402963,-0.42419173633651575,0.3565968286866243,0.1271612982293575
MTD,0.9948465934237049,1.268036880226619,-0.27319028680291424,0.685669335490541,0.4701424376320399
MU,1.6446018787324412,1.6727276417818444,-0.028125763049403174,0.5288071418767266,0.2796369932998326
NCLH,0.8857042754220315,1.2556479692466234,-0.3699436938245919,0.4774874468821926,0.22799426193007477
NDAQ,0.9557548207257585,0.8441124472152629,0.11164237351049555,0.5650341881287745,0.3192636337543433
NDSN,1.051717040122629,1.1263191353363304,-0.07460209521370142,0.6037826621770487,0.36455350314560386
NEE,0.4303806644026716,0.3520871866786753,0.07829347772399631,0.3234481587335523,0.10461871138812517
NEM,0.28730357740908125,0.20153226418343295,0.0857713132256483,0.10674639000259756,0.01139479177858671
NFLX,1.2200641715514844,1.4501448975670845,-0.23008072601560015,0.40917297239180067,0.16742252133594127
NI,0.5762787060962952,0.4711048554957745,0.10517385060052065,0.355720898148615,0.12653735737965732
NKE,1.050885640003856,0.9634466802813136,0.08743895972254234,0.5563306182903892,0.30950375684736653
NOC,0.797867495872,0.8690200746832369,-0.07115257881123693,0.5425649364182974,0.2943767102305911
NOW,1.5618727721549577,1.434338835233906,0.12753393692105175,0.5146120029324803,0.264825513562179
NRG,1.020188767612025,0.789984025748112,0.23020474186391293,0.3523354811221247,0.12414029125755921
NSC,1.0511001511237708,1.0614184112035123,-0.01031826007974157,0.6064565268204447,0.36778951892311695
NTAP,1.0987841944996075,1.2112843587004454,-0.11250016420083786,0.5243752049200372,0.27496935553493085
NTRS,1.192369086574499,1.2901794595902916,-0.09781037301579265,0.704433736047861,0.49622688848234797
NUE,1.1073862184704015,1.1194947403468187,-0.0121085218764172,0.61130284044756,0.37369116273925496
NVR,0.6674232009524819,0.7002130175351329,-0.03278981658265101,0.3721211326157351,0.13847413733921743
NXPI,1.1843534441655483,1.4433458988201335,-0.2589924546545852,0.5036979136898874,0.2537115882555453
O,0.5149353546526249,0.3651998122343377,0.14973554241828718,0.30876371912763584,0.09533503424952938
ODFL,0.9323711223793273,1.2173405786953018,-0.2849694563159745,0.5941829021508837,0.35305332120844635
OKE,1.179597220044048,1.077998127509829,0.10159909253421917,0.4640301187055943,0.21532395106592805
OMC,0.8452010177707722,0.8369327084279439,0.008268309342828295,0.5610108036248674,0.3147331217838195
ON,1.3958299694451033,1.5933249200807862,-0.1974949506356829,0.5769893841389948,0.33291674940909655
ORCL,1.1800900812495683,1.011170224006467,0.1689198572431012,0.6337334631137336,0.40161810227012584
ORLY,0.8215036823002968,0.7689998858289234,0.052503796471373376,0.43168618185225277,0.18635295960217635
OXY,1.0104832007028361,0.9332421390282121,0.07724106167462408,0.5162245535283078,0.2664877896655007
PANW,1.0083045568587443,1.1412945174006899,-0.13298996054194556,0.39796771278328713,0.15837830041796075
PARA,1.050336073225507,1.122487555995366,-0.07215148276985905,0.5461198258393999,0.29824686417485646
PAYX,0.92906451902419,0.900683571397562,0.028380947626627906,0.6828546721556674,0.4662905032848238
PCAR,1.150364760731572,1.11433492882202,0.036029831909552,0.6732114437674918,0.45321364801951014
PCG,0.2797207492241932,0.7612579923061601,-0.4815372430819669,0.11799408557374219,0.013922604230383717
PEG,0.4837597055139836,0.39809152490847366,0.08566818060550996,0.33600163115057524,0.11289709613584731
PEP,0.5813092140082925,0.5753604710285979,0.00594874297969461,0.5112439999534152,0.2613704274883678
PFE,0.89174574361884,0.7662498519694452,0.1254958916493948,0.5828835568528092,0.3397532408493821
PFG,1.1736348120336317,1.4364219573200536,-0.2627871452864219,0.7368496926655328,0.5429474695812899
PG,0.6125570769072518,0.590316644948723,0.02224043195852876,0.47259330047716913,0.2233444276559039
PGR,0.8699375508305507,0.8007053018592948,0.0692322489712559,0.5931475905570729,0.3518240641836612
PH,1.236980131780505,1.1787709781824915,0.058209153598013375,0.7046616992903898,0.49654811044682
PHM,1.021408066216935,1.0646916710182763,-0.04328360480134141,0.48250050746915907,0.2328067397079958
PKG,1.0409633811532617,1.066850388237958,-0.02588700708469638,0.5733777541249658,0.32876204892538974
PLD,0.7810403573422385,0.8433846174979226,-0.06234426015568406,0.5493921770922289,0.3018317642501389
PM,0.6331603722186854,0.6067556510201382,0.0264047211985472,0.41615221960962684,0.17318266988601894
PNC,1.040112671193336,1.121569264539563,-0.08145659334622701,0.6805152842683068,0.4631010521227745
PNR,1.0534490293521552,1.1038643778244117,-0.05041534847225648,0.6406353607527979,0.4104136654468672
PNW,0.45390661299998547,0.3267056961832627,0.1272009168167228,0.31438039746480845,0.09883503431013074
PODD,0.9677200351541001,1.2067128244024392,-0.2389927892483391,0.39128599599062697,0.15310473065837704
POOL,0.89118266181056,0.7869812543645702,0.10420140744598982,0.5408673487721714,0.29253748896783727
PPG,1.0002812045703449,1.014902905764005,-0.014621701193660241,0.6506577697975635,0.42335553339793897
PPL,0.4956245499905901,0.46549690512774894,0.03012764486284114,0.34132948084148157,0.1165058144915152
PRU,1.3108008225140015,1.3944352631709378,-0.08363444065693626,0.7248259893131319,0.5253727147837604
PSA,0.602998474418681,0.36914070766641477,0.23385776675226627,0.3402159555422617,0.11574689640553415
PSX,1.2725412182777411,1.0771282040361194,0.19541301424162172,0.6004601600410353,0.36055240379650577
PTC,1.140384377550438,1.2127914350258775,-0.07240705747543941,0.584408063917224,0.34153278517147834
PWR,1.1826493272441418,1.1103664488935236,0.0722828783506182,0.5448332894876526,0.29684331333393654
QCOM,1.0114047260180072,1.0832249684685935,-0.07182024245058627,0.4823884889942469,0.2326986543141527
RCL,1.056325423555803,1.4780548986610302,-0.4217294751052272,0.5607314935253395,0.31441980783115775
REG,0.6589251431892034,0.5918669826461139,0.06705816054308944,0.4423026532403471,0.19563163706345066
REGN,1.5633825103814467,1.1985921117333609,0.3647903986480858,0.4794939317558882,0.22991443059072025
RF,1.1593135511437294,1.3830272842620364,-0.223713733118307,0.6267483281843707,0.39281346688190366
RJF,1.1346649780486453,1.4179057626125326,-0.28324078456388735,0.7003811180568168,0.49053371053051686
RL,0.9438004091928901,1.2115701798568403,-0.26776977066395025,0.4336952077547209,0.18809153322941063
RMD,0.8560251098103291,0.8045930590609629,0.05143205074936619,0.42670602238419086,0.1820780295389376
ROK,1.2442276363921037,1.0917117485128074,0.15251588787929626,0.668393019209769,0.4467492281283504
ROL,0.8094696727562039,0.8255415556056963,-0.016071882849492458,0.5296221774069403,0.2804996508012685
ROP,0.9967679030183807,1.0072852082220176,-0.010517305203636917,0.6978029942038078,0.4869290187197992
ROST,0.9504658160436505,0.9459459553484146,0.004519860695235911,0.50239967559561,0.2524054340385741
RSG,0.6074926430707741,0.6332812699848823,-0.025788626914108215,0.5569045276728417,0.3101426529425112
RTX,0.8806339101168176,1.0514319816762525,-0.17079807155943494,0.6944743507091178,0.48229462379285093
RVTY,1.0863601525399411,1.2292315637441231,-0.142871411204182,0.6762450931010366,0.4573074259432298
SBAC,0.7280051959637558,0.7647221196862951,-0.03671692372253932,0.44077353939977787,0.1942813130350074
SBUX,0.9388948064234425,0.8308299391452014,0.10806486727824105,0.5594548972965351,0.3129897821090768
SCHW,1.3756385473585382,1.5869797708219224,-0.21134122346338424,0.6705255314019386,0.44960448826185206
SHW,0.9206588971466372,0.9079575823769632,0.012701314769673955,0.5755273414968324,0.3312317208104115
SJM,0.5874258398945273,0.46967720225234194,0.1177486376421854,0.3462498077338196,0.11988892935570694
SLB,0.9901773011124556,0.9583795872348253,0.03179771387763031,0.5427813491291235,0.29461159296243156
SMCI,1.0550250576593112,1.085137524888971,-0.030112467229659767,0.33003755657662814,0.10892478875107092
SNA,1.0341293337679163,1.0847202337571016,-0.05059089998918531,0.6257210509986181,0.39152683366281527
SNPS,1.025443800964984,1.0771718931886642,-0.051728092223680244,0.6582040578146999,0.4332325817237367
SO,0.3491672138324294,0.20226404966955455,0.14690316416287483,0.24272831882835064,0.058917036761237385
SPG,0.7127009319231932,0.5862938892959143,0.12640704262727886,0.4431906497673325,0.19641795204119028
SPGI,1.0198218784563802,1.1525635868193342,-0.13274170836295407,0.6642044730334293,0.44116758199761574
SRE,0.49387108331248303,0.46350657921902866,0.03036450409345437,0.3721313440492109,0.13848173722387225
STE,0.8784775594195366,0.8684234655904676,0.010054093829069077,0.5710389878182885,0.32608552560853554
STLD,1.1749266800707248,1.2397418211040028,-0.06481514103327801,0.5166113406863857,0.26688727732578477
STT,1.192766508420176,1.3617126280545206,-0.1689461196343447,0.6693822799366946,0.44807263669324726
STX,1.4230495168377995,1.2307853368443444,0.19226417999345502,0.4645928531713006,0.2158465192178498
STZ,0.7466764431048071,0.6493360052806489,0.09734043782415813,0.3683512009874022,0.1356826072688616
SWK,1.0729384454276292,1.1935850465475666,-0.12064660111993741,0.6439727450457218,0.414700896361722
SWKS,1.4425000808921462,1.5948133995997205,-0.15231331870757425,0.5665278916533648,0.3209538520212065
SYK,0.9091390392397092,0.9052985758186954,0.00384046342101374,0.6306887693915472,0.39776832383662397
SYY,0.5830398513099742,0.64001951063417,-0.0569796593241958,0.44298048183523187,0.19623170728697414
T,0.6147214012870522,0.68942338818304,-0.07470198689598784,0.4628998190545266,0.2142762424807133
TAP,0.833899486980332,0.711301329273393,0.12259815770693905,0.41857342804268527,0.175203714663405
TDG,0.9198258491527207,0.9273235665721338,-0.007497717419413075,0.48736188612633324,0.23752160804861722
TDY,0.9011578910938918,1.0624573619632132,-0.1612994708693214,0.6721324626164193,0.451762047302812
TECH,0.9169288363199649,0.8922122266809371,0.024716609639027776,0.5268460427584302,0.2775667527702177
TEL,1.050349373193514,1.1567053517371166,-0.10635597854360257,0.7018849373443755,0.4926424652709177
TER,1.2814214798156467,1.2496802677007774,0.031741212114869244,0.5844932507676577,0.3416323601929441
TFC,0.9930297761658117,1.0706567499200266,-0.0776269737542149,0.6596614383322232,0.4351532132225373
TGT,0.7206991532273596,0.7858105031876242,-0.06511134996026469,0.376619199985229,0.14184202179751393
TJX,0.8504819175387782,0.8132801148132579,0.037201802725520317,0.5362665325041541,0.28758179388402905
TKO,0.9270216106797533,1.0121431838006594,-0.08512157312090607,0.31494308401624393,0.09918914616966301
TMO,1.1588926708550786,1.132480047657189,0.026412623197889618,0.7048289797983363,0.4967838907635632
TMUS,0.8966318452778044,0.8987525945019094,-0.0021207492241049897,0.411879640186378,0.16964483800006036
TPL,0.6642493176648437,1.0079627445746053,-0.3437134269097616,0.2719454624251033,0.07395433453360334
TPR,1.1018583856525237,1.0469555263110117,0.054902859341511956,0.4270225642703578,0.18234827039603207
TRGP,1.3242865741459549,1.4060198950548901,-0.08173332090893526,0.4278934986376051,0.18309284617633015
TRMB,1.0089331219397395,1.3646430603253363,-0.35570993838559684,0.5238148946899432,0.2743820438990364
TROW,1.2057781953696411,1.1480489968496124,0.05772919852002878,0.7516934680829966,0.5650430699586426
TRV,0.7864199840839775,0.8073503824605186,-0.020930398376541093,0.6217258914693942,0.386543084123413
TSCO,1.0273439085421232,0.9959442519041962,0.03139965663792699,0.49351052458058764,0.2435526378718068
TSLA,1.0650629039419033,1.3607431279888804,-0.29568022404697714,0.34390855926209296,0.11827309713372869
TSN,0.6004663346615046,0.5175484458647254,0.0829178887967792,0.3212395736646908,0.10319486368827224
TT,1.0172683132586324,1.154556444954448,-0.13728813169581566,0.6861664436268262,0.4708243883594865
TTWO,0.9757138347246141,1.176997041225357,-0.20128320650074283,0.45547446170352407,0.20745698526411505
TXN,1.1556542214492427,1.17977111879171,-0.024116897342467247,0.6757862325331103,0.45668703208129513
TXT,1.1997461529232996,1.2718627067872645,-0.07211655386396498,0.6389659832344152,0.4082775277307228
TYL,0.9433860267475371,0.898147086491674,0.04523894025586317,0.5123912682759317,0.262544811805418
UAL,0.8627674721286978,1.3223824299769023,-0.4596149578482045,0.4420307059533663,0.19539114500563126
UDR,0.5692035259380906,0.6164640185221111,-0.04726049258402043,0.41243793841833043,0.1701050530467626
UHS,0.6568526029953581,0.9733664612784358,-0.31651385828307776,0.42797733431601165,0.1831645986882393
ULTA,0.9059377762507284,0.8854970598126215,0.020440716438106854,0.31769485315126256,0.10093001971880244
UNH,0.9553765111292891,0.8521233848396637,0.10325312628962546,0.5523617429418869,0.30510349506579904
UNP,1.121602080919067,1.032529779259434,0.08907230165963309,0.6426912028093407,0.41305198216851724
UPS,0.8949891324597476,0.8411232976833926,0.05386583477635509,0.6210423661692188,0.385693620577062
URI,1.6319789092589547,1.8295483887313315,-0.1975694794723768,0.6103987540192962,0.3725866389083091
USB,0.90104851884016,1.0414477689846584,-0.1403992501444984,0.7174168790982918,0.5146869784151328
V,1.1898112902212659,1.1300557868195804,0.05975550340168545,0.7091385439539044,0.5028774745210636
VLO,1.2506823153635884,1.2257853327037351,0.024896982659853295,0.512655865537694,0.26281603647020246
VMC,1.1713621701625159,0.9682509955399223,0.20311117462259354,0.5385458688649218,0.2900316528714736
VRSK,0.8143383458858617,0.8135304349998634,0.0008079108859982975,0.5683094027880432,0.32297557729730253
VRSN,0.9651368944605454,1.0409345136711543,-0.0757976192106089,0.5727425390806365,0.32803401607253435
VRTX,1.593004369044166,1.4707484708748153,0.12225589816935067,0.40171895520853124,0.16137811897383425
VTR,0.4951358552085986,0.3587273294730784,0.1364085257355202,0.2546884440756065,0.06486620354565342
VTRS,1.2920277574564698,1.194407415173352,0.09762034228311789,0.44286299455365763,0.1961276319450328
VZ,0.5910338854347689,0.5764208161645938,0.014613069270175028,0.4212980748813064,0.17749206789869498
WAB,1.008151994544128,1.1372693413436643,-0.12911734679953635,0.5447038425670461,0.2967022761073054
WAT,1.0014381536414936,0.9747587550038175,0.0266793986376761,0.5848501182422124,0.3420496608079302
WBA,0.9527094466035222,1.033813257074828,-0.08110381047130577,0.49347111830587004,0.2435137446020459
WBD,1.0585070745285803,1.099492157740154,-0.04098508321157368,0.44206214507049163,0.1954189401043246
WDAY,1.3723653907694564,1.3004998089112838,0.0718655818581726,0.49621105418932004,0.24622541029967637
WDC,1.474225362318626,1.500287469357086,-0.026062107038459903,0.5182619353331251,0.2685954336152364
WEC,0.4155529006611549,0.2878477015156103,0.12770519914554462,0.2846619117593128,0.08103240400646683
WELL,0.5648003608120988,0.4493672683282028,0.11543309248389605,0.3034140723254813,0.09206009928513226
WFC,1.0133368558508173,1.0679764531750797,-0.05463959732426238,0.6801063903468626,0.4625447021906389
WM,0.6262945364913467,0.6449833343813459,-0.01868879788999922,0.551839115076509,0.30452640892842464
WMB,1.3184907183292573,1.5191986071309838,-0.2007078888017264,0.4158225523099812,0.17290839500958688
WMT,0.6505392571719938,0.5604090672305676,0.09013018994142619,0.4297388407366582,0.18467547123768702
WRB,0.7019305001474684,0.7285645318648196,-0.026634031717351236,0.5861865665404262,0.34361469079245355
WSM,0.8666738803279254,0.8934649159854988,-0.02679103565757346,0.3865085461569803,0.14938885625238274
WST,0.823792605496617,0.8483625558096798,-0.02456995031306275,0.510495488172983,0.2606056434449723
WTW,0.6938837058472305,0.7854403929374162,-0.09155668709018572,0.5483323666144965,0.30066838427705433
WY,0.8786097447129165,0.9761924350870735,-0.09758269037415701,0.5637922347550683,0.31786168397011394
WYNN,1.4531106168477652,1.3334283887024563,0.11968222814530893,0.45237619415381286,0.20464422103708801
XEL,0.39502336211797434,0.3148929971539504,0.08013036496402393,0.2944995260419399,0.0867299708389273
XOM,1.0136854277189922,0.8674150308910671,0.1462703968279251,0.6417040236383408,0.41178405395363626
XYL,0.9822690095866567,1.0559112855717492,-0.07364227598509243,0.6209376805883388,0.38556360317442595
YUM,0.8303528154874058,0.8787713210631155,-0.0484185055757097,0.516710806460456,0.26699005751301463
ZBH,0.8536990245363564,0.9497261360213876,-0.09602711148503118,0.5587128295258476,0.3121600258767786
ZBRA,1.1799259002063363,1.4188000456858998,-0.23887414547956354,0.47664704952494674,0.227192409820837
ZTS,0.9096311266365791,0.983462759471992,-0.07383163283541294,0.5371109430892846,0.28848816518626075
