date,regime_signal_fftfeat,close,regime_signal_fused,regime_signal_combined
2019-07-24,1,301.44,1,2
2019-07-25,1,300.0,1,2
2019-07-26,1,302.01,1,2
2019-07-29,1,301.46,1,2
2019-07-30,0,300.72,0,0
2019-07-31,0,297.43,0,0
2019-08-01,0,294.84,0,0
2019-08-02,-1,292.62,0,-1
2019-08-05,-1,283.82,0,-1
2019-08-06,-1,287.8,0,-1
2019-08-07,-1,287.97,0,-1
2019-08-08,-1,293.62,0,-1
2019-08-09,-1,291.62,0,-1
2019-08-12,-1,288.07,0,-1
2019-08-13,-1,292.55,0,-1
2019-08-14,-1,283.9,0,-1
2019-08-15,-1,284.65,0,-1
2019-08-16,-1,288.85,0,-1
2019-08-19,-1,292.33,0,-1
2019-08-20,-1,290.09,0,-1
2019-08-21,-1,292.45,0,-1
2019-08-22,-1,292.36,0,-1
2019-08-23,-1,284.85,0,-1
2019-08-26,-1,288.0,0,-1
2019-08-27,0,286.87,0,0
2019-08-28,0,288.89,0,0
2019-08-29,0,292.58,0,0
2019-08-30,0,292.45,1,0
2019-09-03,0,290.74,1,0
2019-09-04,0,294.04,1,0
2019-09-05,1,297.82,1,2
2019-09-06,1,298.05,1,2
2019-09-09,1,298.2,1,2
2019-09-10,1,298.13,1,2
2019-09-11,1,300.25,1,2
2019-09-12,1,301.29,1,2
2019-09-13,1,301.09,1,2
2019-09-16,1,300.16,1,2
2019-09-17,1,300.92,1,2
2019-09-18,1,301.1,1,2
2019-09-19,1,301.08,1,2
2019-09-20,1,298.28,1,2
2019-09-23,1,298.21,1,2
2019-09-24,1,295.87,1,2
2019-09-25,1,297.62,1,2
2019-09-26,1,297.0,1,2
2019-09-27,1,295.4,1,2
2019-09-30,0,296.77,0,0
2019-10-01,0,293.24,0,0
2019-10-02,-1,288.06,0,-1
2019-10-03,-1,290.42,0,-1
2019-10-04,-1,294.35,0,-1
2019-10-07,-1,293.08,0,-1
2019-10-08,-1,288.53,0,-1
2019-10-09,0,291.27,0,0
2019-10-10,0,293.24,0,0
2019-10-11,0,296.28,1,0
2019-10-14,1,295.95,1,2
2019-10-15,1,298.88,1,2
2019-10-16,1,298.4,1,2
2019-10-17,1,299.28,1,2
2019-10-18,1,297.97,1,2
2019-10-21,1,299.99,1,2
2019-10-22,1,299.01,1,2
2019-10-23,1,299.88,1,2
2019-10-24,1,300.37,1,2
2019-10-25,1,301.6,1,2
2019-10-28,1,303.3,1,2
2019-10-29,1,303.21,1,2
2019-10-30,1,304.14,1,2
2019-10-31,1,303.33,1,2
2019-11-01,1,306.14,1,2
2019-11-04,1,307.37,1,2
2019-11-05,1,307.03,1,2
2019-11-06,1,307.1,1,2
2019-11-07,1,308.18,1,2
2019-11-08,1,308.94,1,2
2019-11-11,1,308.35,1,2
2019-11-12,1,309.0,1,2
2019-11-13,1,309.1,1,2
2019-11-14,1,309.55,1,2
2019-11-15,1,311.79,1,2
2019-11-18,1,312.02,1,2
2019-11-19,1,311.93,1,2
2019-11-20,1,310.77,1,2
2019-11-21,1,310.27,1,2
2019-11-22,1,310.96,1,2
2019-11-25,1,313.37,1,2
2019-11-26,1,314.08,1,2
2019-11-27,1,315.48,1,2
2019-11-29,1,314.31,1,2
2019-12-02,1,311.64,1,2
2019-12-03,1,309.55,1,2
2019-12-04,1,311.46,1,2
2019-12-05,1,312.02,1,2
2019-12-06,1,314.87,1,2
2019-12-09,1,313.88,1,2
2019-12-10,1,313.53,1,2
2019-12-11,1,314.42,1,2
2019-12-12,1,317.13,1,2
2019-12-13,1,317.32,1,2
2019-12-16,1,319.5,1,2
2019-12-17,1,319.57,1,2
2019-12-18,1,319.59,1,2
2019-12-19,1,320.9,1,2
2019-12-20,1,320.73,1,2
2019-12-23,1,321.22,1,2
2019-12-24,1,321.23,1,2
2019-12-26,1,322.94,1,2
2019-12-27,1,322.86,1,2
2019-12-30,1,321.08,1,2
2019-12-31,1,321.86,1,2
2020-01-02,1,324.87,1,2
2020-01-03,1,322.41,1,2
2020-01-06,1,323.64,1,2
2020-01-07,1,322.73,1,2
2020-01-08,1,324.45,1,2
2020-01-09,1,326.65,1,2
2020-01-10,1,325.71,1,2
2020-01-13,1,327.95,1,2
2020-01-14,1,327.45,1,2
2020-01-15,1,328.19,1,2
2020-01-16,1,330.92,1,2
2020-01-17,1,331.95,1,2
2020-01-21,1,331.3,1,2
2020-01-22,1,331.34,1,2
2020-01-23,1,331.72,1,2
2020-01-24,0,328.77,0,0
2020-01-27,0,323.5,0,0
2020-01-28,0,326.89,0,0
2020-01-29,0,326.62,0,0
2020-01-30,0,327.68,0,0
2020-01-31,-1,321.73,0,-1
2020-02-03,0,324.12,0,0
2020-02-04,0,329.06,0,0
2020-02-05,0,332.86,0,0
2020-02-06,0,333.98,1,0
2020-02-07,1,332.2,1,2
2020-02-10,1,334.68,1,2
2020-02-11,1,335.26,1,2
2020-02-12,1,337.42,1,2
2020-02-13,1,337.06,1,2
2020-02-14,1,337.6,1,2
2020-02-18,1,336.73,1,2
2020-02-19,1,338.34,0,1
2020-02-20,0,336.95,0,0
2020-02-21,-1,333.48,0,-1
2020-02-24,-1,322.42,-1,-2
2020-02-25,-1,312.65,-1,-2
2020-02-26,-1,311.5,-1,-2
2020-02-27,-1,297.51,-1,-2
2020-02-28,-1,296.26,-1,-2
2020-03-02,-1,309.09,-1,-2
2020-03-03,-1,300.24,-1,-2
2020-03-04,-1,312.86,-1,-2
2020-03-05,-1,302.46,-1,-2
2020-03-06,-1,297.46,-1,-2
2020-03-09,-1,274.23,-1,-2
2020-03-10,-1,288.42,-1,-2
2020-03-11,-1,274.36,-1,-2
2020-03-12,-1,248.11,-1,-2
2020-03-13,-1,269.32,-1,-2
2020-03-16,-1,239.85,-1,-2
2020-03-17,-1,252.8,-1,-2
2020-03-18,-1,240.0,-1,-2
2020-03-19,-1,240.51,-1,-2
2020-03-20,-1,228.8,-1,-2
2020-03-23,-1,222.95,-1,-2
2020-03-24,-1,243.15,-1,-2
2020-03-25,-1,246.79,-1,-2
2020-03-26,-1,261.2,-1,-2
2020-03-27,-1,253.42,-1,-2
2020-03-30,-1,261.65,-1,-2
2020-03-31,-1,257.75,-1,-2
2020-04-01,-1,246.15,-1,-2
2020-04-02,-1,251.83,-1,-2
2020-04-03,-1,248.19,-1,-2
2020-04-06,-1,264.86,-1,-2
2020-04-07,-1,265.13,-1,-2
2020-04-08,-1,274.03,-1,-2
2020-04-09,-1,278.2,-1,-2
2020-04-13,-1,275.66,-1,-2
2020-04-14,-1,283.79,-1,-2
2020-04-15,-1,277.76,0,-1
2020-04-16,-1,279.1,0,-1
2020-04-17,-1,286.64,0,-1
2020-04-20,-1,281.59,0,-1
2020-04-21,-1,273.04,0,-1
2020-04-22,-1,279.1,0,-1
2020-04-23,-1,279.08,0,-1
2020-04-24,-1,282.97,0,-1
2020-04-27,-1,287.05,0,-1
2020-04-28,-1,285.73,0,-1
2020-04-29,-1,293.21,0,-1
2020-04-30,-1,290.48,0,-1
2020-05-01,-1,282.79,0,-1
2020-05-04,-1,283.57,0,-1
2020-05-05,-1,286.19,0,-1
2020-05-06,-1,284.25,0,-1
2020-05-07,-1,287.68,0,-1
2020-05-08,-1,292.44,0,-1
2020-05-11,-1,292.5,0,-1
2020-05-12,-1,286.67,0,-1
2020-05-13,-1,281.6,0,-1
2020-05-14,-1,284.97,0,-1
2020-05-15,-1,286.28,0,-1
2020-05-18,-1,295.0,0,-1
2020-05-19,-1,291.97,0,-1
2020-05-20,-1,296.93,0,-1
2020-05-21,-1,294.88,0,-1
2020-05-22,-1,295.44,0,-1
2020-05-26,-1,299.08,-1,-2
2020-05-27,-1,303.53,-1,-2
2020-05-28,-1,302.97,-1,-2
2020-05-29,-1,304.32,-1,-2
2020-06-01,-1,305.55,-1,-2
2020-06-02,-1,308.08,-1,-2
2020-06-03,-1,312.18,0,-1
2020-06-04,-1,311.36,0,-1
2020-06-05,-1,319.34,0,-1
2020-06-08,-1,323.2,0,-1
2020-06-09,-1,320.79,0,-1
2020-06-10,-1,319.0,0,-1
2020-06-11,-1,300.61,0,-1
2020-06-12,-1,304.21,0,-1
2020-06-15,-1,307.05,0,-1
2020-06-16,-1,312.96,0,-1
2020-06-17,-1,311.66,0,-1
2020-06-18,-1,311.78,0,-1
2020-06-19,-1,308.64,0,-1
2020-06-22,-1,310.62,0,-1
2020-06-23,-1,312.05,0,-1
2020-06-24,-1,304.09,0,-1
2020-06-25,-1,307.35,0,-1
2020-06-26,-1,300.05,0,-1
2020-06-29,-1,304.46,0,-1
2020-06-30,-1,308.36,0,-1
2020-07-01,-1,310.52,0,-1
2020-07-02,-1,312.23,0,-1
2020-07-06,-1,317.05,0,-1
2020-07-07,0,313.78,0,0
2020-07-08,0,316.18,0,0
2020-07-09,0,314.38,0,0
2020-07-10,0,317.59,0,0
2020-07-13,0,314.84,0,0
2020-07-14,0,318.92,0,0
2020-07-15,0,321.85,1,0
2020-07-16,1,320.79,1,2
2020-07-17,1,321.72,1,2
2020-07-20,1,324.32,1,2
2020-07-21,1,325.01,1,2
2020-07-22,1,326.86,1,2
2020-07-23,1,322.96,1,2
2020-07-24,1,320.88,1,2
2020-07-27,1,323.22,1,2
2020-07-28,1,321.17,1,2
2020-07-29,1,325.12,1,2
2020-07-30,1,323.96,1,2
2020-07-31,1,326.52,1,2
2020-08-03,1,328.79,1,2
2020-08-04,1,330.06,1,2
2020-08-05,1,332.11,1,2
2020-08-06,1,334.33,1,2
2020-08-07,1,334.57,1,2
2020-08-10,1,335.57,1,2
2020-08-11,1,332.8,1,2
2020-08-12,1,337.44,1,2
2020-08-13,1,336.83,1,2
2020-08-14,1,336.84,1,2
2020-08-17,1,337.91,1,2
2020-08-18,1,338.64,1,2
2020-08-19,1,337.23,1,2
2020-08-20,1,338.28,1,2
2020-08-21,1,339.48,1,2
2020-08-24,1,342.92,1,2
2020-08-25,1,344.12,1,2
2020-08-26,1,347.57,1,2
2020-08-27,1,348.33,1,2
2020-08-28,1,350.58,1,2
2020-08-31,0,349.31,0,0
2020-09-01,0,352.6,0,0
2020-09-02,-1,357.7,0,-1
2020-09-03,-1,345.39,0,-1
2020-09-04,-1,342.57,0,-1
2020-09-08,-1,333.21,0,-1
2020-09-09,-1,339.79,-1,-2
2020-09-10,-1,333.89,-1,-2
2020-09-11,-1,334.06,-1,-2
2020-09-14,-1,338.46,-1,-2
2020-09-15,-1,340.17,-1,-2
2020-09-16,-1,338.82,-1,-2
2020-09-17,-1,335.84,-1,-2
2020-09-18,-1,330.65,-1,-2
2020-09-21,-1,326.97,-1,-2
2020-09-22,-1,330.3,0,-1
2020-09-23,-1,322.64,0,-1
2020-09-24,-1,323.5,0,-1
2020-09-25,-1,328.73,0,-1
2020-09-28,-1,334.19,0,-1
2020-09-29,-1,332.37,0,-1
2020-09-30,-1,334.89,-1,-2
2020-10-01,-1,337.04,-1,-2
2020-10-02,-1,333.84,-1,-2
2020-10-05,-1,339.76,-1,-2
2020-10-06,-1,334.93,-1,-2
2020-10-07,-1,340.76,0,-1
2020-10-08,-1,343.78,0,-1
2020-10-09,-1,346.85,0,-1
2020-10-12,-1,352.43,0,-1
2020-10-13,-1,350.13,0,-1
2020-10-14,-1,347.93,0,-1
2020-10-15,0,347.5,0,0
2020-10-16,0,347.29,0,0
2020-10-19,-1,342.01,0,-1
2020-10-20,0,343.38,0,0
2020-10-21,0,342.73,0,0
2020-10-22,0,344.61,0,0
2020-10-23,-1,345.78,0,-1
2020-10-26,-1,339.39,0,-1
2020-10-27,-1,338.22,0,-1
2020-10-28,-1,326.66,0,-1
2020-10-29,-1,329.98,0,-1
2020-10-30,-1,326.54,0,-1
2020-11-02,-1,330.2,0,-1
2020-11-03,-1,336.03,0,-1
2020-11-04,-1,343.54,0,-1
2020-11-05,-1,350.24,-1,-2
2020-11-06,-1,350.16,-1,-2
2020-11-09,-1,354.56,-1,-2
2020-11-10,-1,354.04,0,-1
2020-11-11,-1,356.67,0,-1
2020-11-12,-1,353.21,0,-1
2020-11-13,-1,358.1,0,-1
2020-11-16,0,362.57,0,0
2020-11-17,0,360.62,0,0
2020-11-18,0,356.28,0,0
2020-11-19,0,357.78,0,0
2020-11-20,0,355.33,0,0
2020-11-23,0,357.46,0,0
2020-11-24,0,363.22,0,0
2020-11-25,1,362.66,1,2
2020-11-27,1,363.67,1,2
2020-11-30,1,362.06,1,2
2020-12-01,1,366.02,1,2
2020-12-02,1,366.79,1,2
2020-12-03,1,366.69,1,2
2020-12-04,1,369.85,1,2
2020-12-07,1,369.09,1,2
2020-12-08,1,370.17,1,2
2020-12-09,1,366.85,1,2
2020-12-10,1,366.73,1,2
2020-12-11,1,366.3,1,2
2020-12-14,1,364.66,1,2
2020-12-15,1,369.59,1,2
2020-12-16,1,370.17,1,2
2020-12-17,1,372.24,1,2
2020-12-18,1,369.18,1,2
2020-12-21,1,367.86,1,2
2020-12-22,1,367.24,1,2
2020-12-23,1,367.57,1,2
2020-12-24,1,369.0,1,2
2020-12-28,1,372.17,1,2
2020-12-29,1,371.46,1,2
2020-12-30,1,371.99,1,2
2020-12-31,1,373.88,1,2
2021-01-04,1,368.79,1,2
2021-01-05,1,371.33,1,2
2021-01-06,1,373.55,1,2
2021-01-07,1,379.1,1,2
2021-01-08,1,381.26,1,2
2021-01-11,1,378.69,1,2
2021-01-12,1,378.77,1,2
2021-01-13,1,379.79,1,2
2021-01-14,1,378.46,1,2
2021-01-15,1,375.7,1,2
2021-01-19,1,378.65,1,2
2021-01-20,1,383.89,1,2
2021-01-21,1,384.24,1,2
2021-01-22,1,382.88,1,2
2021-01-25,0,384.39,1,0
2021-01-26,0,383.79,0,0
2021-01-27,-1,374.41,0,-1
2021-01-28,-1,377.63,0,-1
2021-01-29,-1,370.07,0,-1
2021-02-01,-1,376.23,0,-1
2021-02-02,-1,381.55,0,-1
2021-02-03,0,381.85,0,0
2021-02-04,0,386.19,0,0
2021-02-05,1,387.71,1,2
2021-02-08,1,390.51,1,2
2021-02-09,1,390.25,1,2
2021-02-10,1,390.08,1,2
2021-02-11,1,390.71,1,2
2021-02-12,1,392.64,1,2
2021-02-16,1,392.3,1,2
2021-02-17,1,392.39,1,2
2021-02-18,1,390.72,1,2
2021-02-19,1,390.03,1,2
2021-02-22,0,387.03,1,0
2021-02-23,0,387.5,0,0
2021-02-24,0,391.77,0,0
2021-02-25,-1,382.33,0,-1
2021-02-26,-1,380.36,0,-1
2021-03-01,-1,389.58,0,-1
2021-03-02,-1,386.54,0,-1
2021-03-03,-1,381.42,0,-1
2021-03-04,-1,376.7,0,-1
2021-03-05,-1,383.63,0,-1
2021-03-08,-1,381.72,0,-1
2021-03-09,0,387.17,0,0
2021-03-10,0,389.58,0,0
2021-03-11,0,393.53,0,0
2021-03-12,1,394.06,1,2
2021-03-15,1,396.41,1,2
2021-03-16,1,395.91,1,2
2021-03-17,1,397.26,1,2
2021-03-18,1,391.48,1,2
2021-03-19,1,389.48,1,2
2021-03-22,1,392.59,1,2
2021-03-23,1,389.5,1,2
2021-03-24,1,387.52,1,2
2021-03-25,1,389.7,1,2
2021-03-26,1,395.98,1,2
2021-03-29,1,395.78,1,2
2021-03-30,1,394.73,1,2
2021-03-31,1,396.33,1,2
2021-04-01,1,400.61,1,2
2021-04-05,1,406.36,1,2
2021-04-06,1,406.12,1,2
2021-04-07,1,406.59,1,2
2021-04-08,1,408.52,1,2
2021-04-09,1,411.49,1,2
2021-04-12,1,411.64,1,2
2021-04-13,1,412.86,1,2
2021-04-14,1,411.45,1,2
2021-04-15,1,415.87,1,2
2021-04-16,1,417.26,1,2
2021-04-19,1,415.21,1,2
2021-04-20,1,412.17,1,2
2021-04-21,1,416.07,1,2
2021-04-22,1,412.27,1,2
2021-04-23,1,416.74,1,2
2021-04-26,1,417.61,1,2
2021-04-27,1,417.52,1,2
2021-04-28,1,417.4,1,2
2021-04-29,1,420.06,1,2
2021-04-30,1,417.3,1,2
2021-05-03,1,418.2,1,2
2021-05-04,1,415.62,1,2
2021-05-05,1,415.75,1,2
2021-05-06,1,419.07,1,2
2021-05-07,0,422.12,0,0
2021-05-10,0,417.94,0,0
2021-05-11,-1,414.21,0,-1
2021-05-12,-1,405.41,0,-1
2021-05-13,-1,410.28,0,-1
2021-05-14,-1,416.58,0,-1
2021-05-17,0,415.52,0,0
2021-05-18,0,411.94,0,0
2021-05-19,0,410.86,1,0
2021-05-20,1,415.28,1,2
2021-05-21,1,414.94,1,2
2021-05-24,1,419.17,1,2
2021-05-25,1,418.24,1,2
2021-05-26,1,419.07,1,2
2021-05-27,1,419.29,1,2
2021-05-28,1,420.04,1,2
2021-06-01,1,419.67,1,2
2021-06-02,1,420.33,1,2
2021-06-03,1,418.77,1,2
2021-06-04,1,422.6,1,2
2021-06-07,1,422.19,1,2
2021-06-08,1,422.28,1,2
2021-06-09,1,421.65,1,2
2021-06-10,1,423.61,1,2
2021-06-11,1,424.31,1,2
2021-06-14,1,425.26,1,2
2021-06-15,1,424.48,1,2
2021-06-16,1,422.11,1,2
2021-06-17,1,421.97,1,2
2021-06-18,0,414.92,1,0
2021-06-21,1,420.86,1,2
2021-06-22,1,423.11,1,2
2021-06-23,1,422.6,1,2
2021-06-24,1,425.1,1,2
2021-06-25,1,426.61,1,2
2021-06-28,1,427.47,1,2
2021-06-29,1,427.7,1,2
2021-06-30,1,428.06,1,2
2021-07-01,1,430.43,1,2
2021-07-02,1,433.72,1,2
2021-07-06,1,432.93,1,2
2021-07-07,1,434.46,1,2
2021-07-08,1,430.92,1,2
2021-07-09,1,435.52,1,2
2021-07-12,1,437.08,1,2
2021-07-13,1,435.59,1,2
2021-07-14,1,436.24,1,2
2021-07-15,1,434.75,1,2
2021-07-16,1,431.34,1,2
2021-07-19,1,424.97,1,2
2021-07-20,1,431.06,1,2
2021-07-21,1,434.55,1,2
2021-07-22,1,435.46,1,2
2021-07-23,1,439.94,1,2
2021-07-26,1,441.02,1,2
2021-07-27,1,439.01,1,2
2021-07-28,1,438.83,1,2
2021-07-29,1,440.65,1,2
2021-07-30,1,438.51,1,2
2021-08-02,1,437.59,1,2
2021-08-03,1,441.15,1,2
2021-08-04,1,438.98,1,2
2021-08-05,1,441.76,1,2
2021-08-06,1,442.49,1,2
2021-08-09,1,442.13,1,2
2021-08-10,1,442.68,1,2
2021-08-11,1,443.78,1,2
2021-08-12,1,445.11,1,2
2021-08-13,1,445.92,1,2
2021-08-16,1,446.97,1,2
2021-08-17,1,444.04,1,2
2021-08-18,1,439.18,1,2
2021-08-19,1,439.86,1,2
2021-08-20,1,443.36,1,2
2021-08-23,1,447.26,1,2
2021-08-24,1,447.97,1,2
2021-08-25,1,448.91,1,2
2021-08-26,1,446.26,1,2
2021-08-27,1,450.25,1,2
2021-08-30,1,452.23,1,2
2021-08-31,1,451.56,1,2
2021-09-01,1,451.8,1,2
2021-09-02,1,453.19,1,2
2021-09-03,1,453.08,1,2
2021-09-07,1,451.46,1,2
2021-09-08,1,450.91,1,2
2021-09-09,1,448.98,1,2
2021-09-10,1,445.44,1,2
2021-09-13,1,446.58,1,2
2021-09-14,1,444.17,0,1
2021-09-15,0,447.88,0,0
2021-09-16,0,447.17,0,0
2021-09-17,-1,441.4,0,-1
2021-09-20,-1,434.04,0,-1
2021-09-21,-1,433.63,0,-1
2021-09-22,-1,437.86,0,-1
2021-09-23,-1,443.18,0,-1
2021-09-24,-1,443.91,0,-1
2021-09-27,-1,442.64,0,-1
2021-09-28,-1,433.72,0,-1
2021-09-29,-1,434.45,0,-1
2021-09-30,-1,429.14,0,-1
2021-10-01,-1,434.24,0,-1
2021-10-04,-1,428.64,0,-1
2021-10-05,0,433.1,0,0
2021-10-06,0,434.9,0,0
2021-10-07,0,438.66,1,0
2021-10-08,1,437.86,1,2
2021-10-11,1,434.69,1,2
2021-10-12,1,433.62,1,2
2021-10-13,1,435.18,1,2
2021-10-14,1,442.5,1,2
2021-10-15,1,445.87,1,2
2021-10-18,1,447.19,1,2
2021-10-19,1,450.64,1,2
2021-10-20,1,452.41,1,2
2021-10-21,1,453.59,1,2
2021-10-22,1,453.12,1,2
2021-10-25,1,455.55,1,2
2021-10-26,1,455.96,1,2
2021-10-27,1,453.94,1,2
2021-10-28,1,458.32,1,2
2021-10-29,1,459.25,1,2
2021-11-01,1,460.04,1,2
2021-11-02,1,461.9,1,2
2021-11-03,1,464.72,1,2
2021-11-04,1,466.91,1,2
2021-11-05,1,468.53,1,2
2021-11-08,1,468.93,1,2
2021-11-09,1,467.38,1,2
2021-11-10,1,463.62,1,2
2021-11-11,1,463.77,1,2
2021-11-12,1,467.27,1,2
2021-11-15,1,467.43,1,2
2021-11-16,1,469.28,1,2
2021-11-17,1,468.14,1,2
2021-11-18,1,469.73,1,2
2021-11-19,1,468.89,1,2
2021-11-22,1,467.57,1,2
2021-11-23,1,468.19,1,2
2021-11-24,0,469.44,0,0
2021-11-26,-1,458.97,0,-1
2021-11-29,-1,464.6,0,-1
2021-11-30,-1,455.56,0,-1
2021-12-01,-1,450.5,0,-1
2021-12-02,-1,457.4,0,-1
2021-12-03,-1,453.42,0,-1
2021-12-06,-1,458.79,0,-1
2021-12-07,-1,468.28,0,-1
2021-12-08,-1,469.52,0,-1
2021-12-09,-1,466.35,0,-1
2021-12-10,-1,470.74,0,-1
2021-12-13,-1,466.57,0,-1
2021-12-14,-1,463.36,0,-1
2021-12-15,-1,470.6,0,-1
2021-12-16,-1,466.45,0,-1
2021-12-17,-1,459.87,0,-1
2021-12-20,-1,454.98,0,-1
2021-12-21,-1,463.06,0,-1
2021-12-22,-1,467.69,0,-1
2021-12-23,0,470.6,0,0
2021-12-27,0,477.26,0,0
2021-12-28,0,476.87,0,0
2021-12-29,0,477.48,0,0
2021-12-30,0,476.16,0,0
2021-12-31,0,474.96,0,0
2022-01-03,0,477.71,0,0
2022-01-04,0,477.55,0,0
2022-01-05,0,468.38,0,0
2022-01-06,0,467.94,0,0
2022-01-07,0,466.09,0,0
2022-01-10,0,465.51,0,0
2022-01-11,0,469.75,0,0
2022-01-12,0,471.02,0,0
2022-01-13,-1,464.53,-1,-2
2022-01-14,-1,464.72,-1,-2
2022-01-18,-1,456.49,-1,-2
2022-01-19,-1,451.75,-1,-2
2022-01-20,-1,446.75,-1,-2
2022-01-21,-1,437.98,0,-1
2022-01-24,-1,439.84,0,-1
2022-01-25,-1,434.47,0,-1
2022-01-26,-1,433.38,0,-1
2022-01-27,-1,431.24,0,-1
2022-01-28,-1,441.95,0,-1
2022-01-31,-1,449.91,0,-1
2022-02-01,-1,452.95,0,-1
2022-02-02,-1,457.35,0,-1
2022-02-03,-1,446.6,0,-1
2022-02-04,-1,448.7,0,-1
2022-02-07,-1,447.26,0,-1
2022-02-08,-1,450.94,0,-1
2022-02-09,-1,457.54,0,-1
2022-02-10,-1,449.32,0,-1
2022-02-11,-1,440.46,0,-1
2022-02-14,-1,439.02,0,-1
2022-02-15,-1,446.1,0,-1
2022-02-16,-1,446.6,0,-1
2022-02-17,-1,437.06,-1,-2
2022-02-18,-1,434.23,-1,-2
2022-02-22,-1,429.57,-1,-2
2022-02-23,-1,421.95,-1,-2
2022-02-24,-1,428.3,-1,-2
2022-02-25,-1,437.75,-1,-2
2022-02-28,-1,436.63,-1,-2
2022-03-01,-1,429.98,0,-1
2022-03-02,-1,437.89,0,-1
2022-03-03,-1,435.71,0,-1
2022-03-04,-1,432.17,0,-1
2022-03-07,-1,419.43,0,-1
2022-03-08,-1,416.25,0,-1
2022-03-09,-1,427.41,0,-1
2022-03-10,-1,425.48,0,-1
2022-03-11,-1,420.07,0,-1
2022-03-14,-1,417.0,0,-1
2022-03-15,-1,426.17,0,-1
2022-03-16,-1,435.62,0,-1
2022-03-17,-1,441.07,-1,-2
2022-03-18,-1,444.52,-1,-2
2022-03-21,-1,444.39,-1,-2
2022-03-22,-1,449.59,-1,-2
2022-03-23,-1,443.8,-1,-2
2022-03-24,-1,450.49,0,-1
2022-03-25,-1,452.69,0,-1
2022-03-28,-1,455.91,0,-1
2022-03-29,-1,461.55,0,-1
2022-03-30,-1,458.7,0,-1
2022-03-31,-1,451.64,0,-1
2022-04-01,-1,452.92,0,-1
2022-04-04,-1,456.8,0,-1
2022-04-05,-1,451.03,0,-1
2022-04-06,-1,446.52,-1,-2
2022-04-07,-1,448.77,-1,-2
2022-04-08,-1,447.57,-1,-2
